Lat,Long,Month,Period,Offense,Season
36.838878,-75.991392,FEBRUARY,NIGHT,ASSAULT,WINTER
36.838878,-75.991392,NOVEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.838878,-75.991392,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.838878,-75.991392,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.838878,-75.991392,NOVEMBER,NIGHT,ASSAULT,FALL
36.838878,-75.991392,JANUARY,AFTERNOON,LARCENY,WINTER
36.838878,-75.991392,SEPTEMBER,EVENING,ASSAULT,FALL
36.838878,-75.991392,JUNE,AFTERNOON,ASSAULT,SUMMER
36.838878,-75.991392,JUNE,MORNING,HIT & RUN,SUMMER
36.838878,-75.991392,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.838878,-75.991392,FEBRUARY,NIGHT,FRAUD,WINTER
36.838878,-75.991392,MARCH,AFTERNOON,ASSAULT,SPRING
36.837827,-75.991429,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.837393,-75.991437,MARCH,EVENING,ASSAULT,SPRING
36.837393,-75.991437,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.837393,-75.991437,JUNE,NIGHT,ASSAULT,SUMMER
36.882359,-75.991635,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.847863,-75.991648,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.778482,-75.991649,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.778482,-75.991649,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.778496,-75.991689,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.778496,-75.991689,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.778496,-75.991689,SEPTEMBER,NIGHT,LARCENY,FALL
36.778496,-75.991689,SEPTEMBER,MORNING,FRAUD,FALL
36.850999,-75.991756,NOVEMBER,MORNING,LARCENY,FALL
36.850999,-75.991756,NOVEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.850204,-75.991805,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.850204,-75.991805,OCTOBER,AFTERNOON,ASSAULT,FALL
36.850204,-75.991805,DECEMBER,NIGHT,LARCENY,WINTER
36.850204,-75.991805,MARCH,MORNING,FRAUD,SPRING
36.850204,-75.991805,FEBRUARY,NIGHT,ASSAULT,WINTER
36.850204,-75.991805,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.850204,-75.991805,MARCH,NIGHT,ASSAULT,SPRING
36.84076,-75.991896,JANUARY,EVENING,ASSAULT,WINTER
36.84076,-75.991896,APRIL,AFTERNOON,LARCENY,SPRING
36.84076,-75.991896,MARCH,MORNING,ASSAULT,SPRING
36.764709,-75.991962,AUGUST,NIGHT,LARCENY,SUMMER
36.764709,-75.991962,OCTOBER,NIGHT,LARCENY,FALL
36.764709,-75.991962,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.764709,-75.991962,AUGUST,EVENING,LARCENY,SUMMER
36.764709,-75.991962,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.764709,-75.991962,APRIL,EVENING,HIT & RUN,SPRING
36.764709,-75.991962,SEPTEMBER,MORNING,LARCENY,FALL
36.764709,-75.991962,OCTOBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.764709,-75.991962,MARCH,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.853762,-75.991989,AUGUST,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.853762,-75.991989,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.853762,-75.991989,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.853762,-75.991989,JULY,EVENING,LARCENY,SUMMER
36.853762,-75.991989,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.853762,-75.991989,JULY,NIGHT,LARCENY,SUMMER
36.853762,-75.991989,JUNE,NIGHT,LARCENY,SUMMER
36.853762,-75.991989,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.853592,-75.992021,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.853592,-75.992021,SEPTEMBER,EVENING,LARCENY,FALL
36.853592,-75.992021,SEPTEMBER,MORNING,LARCENY,FALL
36.839633,-75.992032,AUGUST,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.839633,-75.992032,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.834389,-75.992065,NOVEMBER,AFTERNOON,LARCENY,FALL
36.834389,-75.992065,MARCH,MORNING,LARCENY,SPRING
36.834389,-75.992065,DECEMBER,MORNING,LARCENY,WINTER
36.850233,-75.992089,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.780454,-75.992106,SEPTEMBER,EVENING,LARCENY,FALL
36.780454,-75.992106,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.780454,-75.992106,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.780454,-75.992106,SEPTEMBER,NIGHT,LARCENY,FALL
36.777398,-75.992187,MARCH,MORNING,FRAUD,SPRING
36.777398,-75.992187,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.777398,-75.992187,SEPTEMBER,EVENING,LARCENY,FALL
36.902823,-75.99232,MAY,NIGHT,ASSAULT,SPRING
36.871001,-75.992382,NOVEMBER,MORNING,LARCENY,FALL
36.744289,-75.992416,JANUARY,MORNING,FRAUD,WINTER
36.634244,-75.992418,OCTOBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.874844,-75.992475,JANUARY,AFTERNOON,ASSAULT,WINTER
36.909242,-75.992483,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.852159,-75.992499,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.852159,-75.992499,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.852159,-75.992499,AUGUST,EVENING,ASSAULT,SUMMER
36.852159,-75.992499,JANUARY,NIGHT,HIT & RUN,WINTER
36.852159,-75.992499,APRIL,NIGHT,LARCENY,SPRING
36.852159,-75.992499,JANUARY,NIGHT,ASSAULT,WINTER
36.852159,-75.992499,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.852159,-75.992499,OCTOBER,EVENING,LARCENY,FALL
36.762959,-75.992658,DECEMBER,NIGHT,HIT & RUN,WINTER
36.766367,-75.992665,SEPTEMBER,NIGHT,LARCENY,FALL
36.766367,-75.992665,OCTOBER,AFTERNOON,FRAUD,FALL
36.766367,-75.992665,JUNE,NIGHT,LARCENY,SUMMER
36.766367,-75.992665,NOVEMBER,MORNING,FRAUD,FALL
36.85489,-75.992697,SEPTEMBER,MORNING,FRAUD,FALL
36.753899,-75.9927,MAY,NIGHT,HIT & RUN,SPRING
36.762541,-75.992732,DECEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.757402,-75.992768,JUNE,EVENING,LARCENY,SUMMER
36.757402,-75.992768,JUNE,MORNING,LARCENY,SUMMER
36.757402,-75.992768,MAY,EVENING,LARCENY,SPRING
36.801466,-75.992775,JUNE,NIGHT,LARCENY,SUMMER
36.801466,-75.992775,JULY,AFTERNOON,LARCENY,SUMMER
36.801466,-75.992775,JULY,MORNING,LARCENY,SUMMER
36.801466,-75.992775,DECEMBER,NIGHT,LARCENY,WINTER
36.801466,-75.992775,MAY,NIGHT,LARCENY,SPRING
36.801466,-75.992775,SEPTEMBER,NIGHT,LARCENY,FALL
36.801466,-75.992775,AUGUST,NIGHT,LARCENY,SUMMER
36.801466,-75.992775,JULY,NIGHT,ASSAULT,SUMMER
36.801466,-75.992775,AUGUST,NIGHT,ASSAULT,SUMMER
36.847895,-75.992785,SEPTEMBER,NIGHT,HIT & RUN,FALL
36.910281,-75.99279,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.839299,-75.992792,OCTOBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.852339,-75.992849,JUNE,NIGHT,LARCENY,SUMMER
36.845368,-75.992872,MARCH,AFTERNOON,HIT & RUN,SPRING
36.845368,-75.992872,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.845368,-75.992872,FEBRUARY,NIGHT,LARCENY,WINTER
36.845368,-75.992872,MARCH,NIGHT,ASSAULT,SPRING
36.845368,-75.992872,JULY,NIGHT,ASSAULT,SUMMER
36.845368,-75.992872,APRIL,MORNING,LARCENY,SPRING
36.845368,-75.992872,AUGUST,NIGHT,LARCENY,SUMMER
36.845368,-75.992872,JANUARY,MORNING,FRAUD,WINTER
36.845368,-75.992872,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.845368,-75.992872,JULY,NIGHT,LARCENY,SUMMER
36.845368,-75.992872,JULY,EVENING,HIT & RUN,SUMMER
36.845368,-75.992872,AUGUST,NIGHT,ASSAULT,SUMMER
36.845368,-75.992872,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.845368,-75.992872,JANUARY,AFTERNOON,LARCENY,WINTER
36.845368,-75.992872,SEPTEMBER,NIGHT,ASSAULT,FALL
36.845368,-75.992872,MARCH,MORNING,FRAUD,SPRING
36.845368,-75.992872,JANUARY,AFTERNOON,HIT & RUN,WINTER
36.845368,-75.992872,DECEMBER,NIGHT,ASSAULT,WINTER
36.845368,-75.992872,JULY,AFTERNOON,LARCENY,SUMMER
36.845368,-75.992872,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.845368,-75.992872,MARCH,NIGHT,HIT & RUN,SPRING
36.845368,-75.992872,JULY,MORNING,LARCENY,SUMMER
36.845368,-75.992872,JUNE,NIGHT,LARCENY,SUMMER
36.845368,-75.992872,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.845368,-75.992872,FEBRUARY,MORNING,FRAUD,WINTER
36.776943,-75.99306,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.91127,-75.993095,APRIL,NIGHT,ASSAULT,SPRING
36.91127,-75.993095,JULY,AFTERNOON,LARCENY,SUMMER
36.785966,-75.993112,JUNE,MORNING,FRAUD,SUMMER
36.785966,-75.993112,JULY,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.785966,-75.993112,JANUARY,EVENING,HIT & RUN,WINTER
36.785966,-75.993112,NOVEMBER,NIGHT,HIT & RUN,FALL
36.785825,-75.993121,AUGUST,MORNING,HIT & RUN,SUMMER
36.885228,-75.993171,NOVEMBER,MORNING,LARCENY,FALL
36.772562,-75.993203,NOVEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.772562,-75.993203,FEBRUARY,NIGHT,FRAUD,WINTER
36.767817,-75.993219,SEPTEMBER,NIGHT,LARCENY,FALL
36.769261,-75.993233,OCTOBER,NIGHT,LARCENY,FALL
36.769261,-75.993233,SEPTEMBER,MORNING,LARCENY,FALL
36.769261,-75.993233,SEPTEMBER,NIGHT,LARCENY,FALL
36.59044,-75.99324,MAY,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.84006,-75.993281,MAY,MORNING,ASSAULT,SPRING
36.76862,-75.9933,JUNE,MORNING,LARCENY,SUMMER
36.905884,-75.993309,APRIL,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.773283,-75.993334,FEBRUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.773283,-75.993334,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.849879,-75.993405,JANUARY,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.851132,-75.993429,MARCH,AFTERNOON,LARCENY,SPRING
36.851132,-75.993429,JULY,AFTERNOON,LARCENY,SUMMER
36.842029,-75.993452,OCTOBER,NIGHT,LARCENY,FALL
36.842029,-75.993452,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.842029,-75.993452,APRIL,AFTERNOON,HIT & RUN,SPRING
36.842029,-75.993452,SEPTEMBER,MORNING,LARCENY,FALL
36.842029,-75.993452,AUGUST,NIGHT,LARCENY,SUMMER
36.842029,-75.993452,JANUARY,EVENING,ASSAULT,WINTER
36.842029,-75.993452,NOVEMBER,NIGHT,LARCENY,FALL
36.842029,-75.993452,OCTOBER,MORNING,LARCENY,FALL
36.842029,-75.993452,JANUARY,MORNING,LARCENY,WINTER
36.842029,-75.993452,SEPTEMBER,NIGHT,ASSAULT,FALL
36.842029,-75.993452,APRIL,EVENING,LARCENY,SPRING
36.842029,-75.993452,APRIL,AFTERNOON,LARCENY,SPRING
36.842029,-75.993452,JUNE,AFTERNOON,LARCENY,SUMMER
36.842029,-75.993452,AUGUST,MORNING,ASSAULT,SUMMER
36.842029,-75.993452,NOVEMBER,MORNING,HIT & RUN,FALL
36.842029,-75.993452,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.842029,-75.993452,MAY,AFTERNOON,LARCENY,SPRING
36.842029,-75.993452,JUNE,AFTERNOON,ASSAULT,SUMMER
36.842029,-75.993452,MAY,EVENING,ASSAULT,SPRING
36.842029,-75.993452,JULY,MORNING,ASSAULT,SUMMER
36.842029,-75.993452,DECEMBER,EVENING,LARCENY,WINTER
36.842029,-75.993452,NOVEMBER,EVENING,ASSAULT,FALL
36.842029,-75.993452,OCTOBER,EVENING,LARCENY,FALL
36.842029,-75.993452,AUGUST,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.842029,-75.993452,NOVEMBER,MORNING,LARCENY,FALL
36.842029,-75.993452,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.842029,-75.993452,SEPTEMBER,MORNING,HIT & RUN,FALL
36.842029,-75.993452,DECEMBER,MORNING,FRAUD,WINTER
36.842029,-75.993452,JULY,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.842029,-75.993452,DECEMBER,MORNING,LARCENY,WINTER
36.842029,-75.993452,MARCH,EVENING,ASSAULT,SPRING
36.842029,-75.993452,DECEMBER,EVENING,ASSAULT,WINTER
36.842029,-75.993452,NOVEMBER,EVENING,LARCENY,FALL
36.842029,-75.993452,OCTOBER,AFTERNOON,LARCENY,FALL
36.842029,-75.993452,AUGUST,MORNING,LARCENY,SUMMER
36.842029,-75.993452,NOVEMBER,AFTERNOON,LARCENY,FALL
36.842029,-75.993452,DECEMBER,AFTERNOON,LARCENY,WINTER
36.842029,-75.993452,FEBRUARY,MORNING,FRAUD,WINTER
36.842029,-75.993452,NOVEMBER,MORNING,FRAUD,FALL
36.842029,-75.993452,MARCH,NIGHT,ASSAULT,SPRING
36.842029,-75.993452,NOVEMBER,NIGHT,FRAUD,FALL
36.842029,-75.993452,JUNE,MORNING,LARCENY,SUMMER
36.842029,-75.993452,DECEMBER,NIGHT,LARCENY,WINTER
36.842029,-75.993452,JULY,NIGHT,FRAUD,SUMMER
36.842029,-75.993452,JUNE,NIGHT,FRAUD,SUMMER
36.842029,-75.993452,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.842029,-75.993452,JULY,AFTERNOON,LARCENY,SUMMER
36.842029,-75.993452,MARCH,MORNING,LARCENY,SPRING
36.842029,-75.993452,APRIL,NIGHT,ASSAULT,SPRING
36.842029,-75.993452,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.842029,-75.993452,MAY,MORNING,LARCENY,SPRING
36.842029,-75.993452,AUGUST,EVENING,ASSAULT,SUMMER
36.842029,-75.993452,AUGUST,AFTERNOON,LARCENY,SUMMER
36.842029,-75.993452,DECEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.842029,-75.993452,JUNE,MORNING,ASSAULT,SUMMER
36.842029,-75.993452,APRIL,MORNING,LARCENY,SPRING
36.842029,-75.993452,SEPTEMBER,EVENING,LARCENY,FALL
36.842029,-75.993452,JULY,MORNING,LARCENY,SUMMER
36.842029,-75.993452,JULY,EVENING,ASSAULT,SUMMER
36.842029,-75.993452,FEBRUARY,MORNING,LARCENY,WINTER
36.842029,-75.993452,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.842029,-75.993452,OCTOBER,NIGHT,ASSAULT,FALL
36.842029,-75.993452,APRIL,NIGHT,LARCENY,SPRING
36.842029,-75.993452,JANUARY,AFTERNOON,LARCENY,WINTER
36.842029,-75.993452,AUGUST,EVENING,HIT & RUN,SUMMER
36.842029,-75.993452,NOVEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.842029,-75.993452,MAY,EVENING,LARCENY,SPRING
36.842029,-75.993452,JUNE,NIGHT,LARCENY,SUMMER
36.842029,-75.993452,MARCH,AFTERNOON,LARCENY,SPRING
36.771392,-75.993473,JULY,AFTERNOON,LARCENY,SUMMER
36.835785,-75.993532,APRIL,MORNING,FRAUD,SPRING
36.835785,-75.993532,NOVEMBER,NIGHT,LARCENY,FALL
36.835785,-75.993532,APRIL,AFTERNOON,FRAUD,SPRING
36.835785,-75.993532,APRIL,AFTERNOON,LARCENY,SPRING
36.835785,-75.993532,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.835785,-75.993532,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.833039,-75.993553,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.833039,-75.993553,NOVEMBER,NIGHT,ASSAULT,FALL
36.833039,-75.993553,NOVEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.838659,-75.993568,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.838659,-75.993568,AUGUST,MORNING,LARCENY,SUMMER
36.838659,-75.993568,APRIL,AFTERNOON,ASSAULT,SPRING
36.838659,-75.993568,JANUARY,NIGHT,ASSAULT,WINTER
36.776032,-75.993583,APRIL,AFTERNOON,FRAUD,SPRING
36.811636,-75.993618,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.811636,-75.993618,JANUARY,MORNING,HIT & RUN,WINTER
36.811636,-75.993618,JUNE,AFTERNOON,ASSAULT,SUMMER
36.811636,-75.993618,JUNE,MORNING,ASSAULT,SUMMER
36.811636,-75.993618,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.811636,-75.993618,MAY,MORNING,ASSAULT,SPRING
36.811636,-75.993618,SEPTEMBER,AFTERNOON,ASSAULT,FALL
36.908176,-75.993745,JUNE,NIGHT,HIT & RUN,SUMMER
36.785014,-75.993776,MAY,MORNING,LARCENY,SPRING
36.851706,-75.993806,OCTOBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.851706,-75.993806,JUNE,NIGHT,LARCENY,SUMMER
36.83498,-75.993833,APRIL,MORNING,FRAUD,SPRING
36.778412,-75.993939,APRIL,NIGHT,ASSAULT,SPRING
36.778412,-75.993939,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.778412,-75.993939,MAY,AFTERNOON,ASSAULT,SPRING
36.778412,-75.993939,APRIL,NIGHT,LARCENY,SPRING
36.840445,-75.993965,FEBRUARY,AFTERNOON,ASSAULT,WINTER
36.840445,-75.993965,DECEMBER,NIGHT,LARCENY,WINTER
36.840445,-75.993965,DECEMBER,NIGHT,ASSAULT,WINTER
36.840445,-75.993965,OCTOBER,EVENING,ASSAULT,FALL
36.840445,-75.993965,NOVEMBER,MORNING,FRAUD,FALL
36.840445,-75.993965,SEPTEMBER,MORNING,ASSAULT,FALL
36.763756,-75.99397,OCTOBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.763756,-75.99397,OCTOBER,NIGHT,LARCENY,FALL
36.914247,-75.993982,NOVEMBER,MORNING,LARCENY,FALL
36.840347,-75.993985,OCTOBER,MORNING,ASSAULT,FALL
36.849651,-75.99402,FEBRUARY,EVENING,LARCENY,WINTER
36.849651,-75.99402,OCTOBER,AFTERNOON,LARCENY,FALL
36.849651,-75.99402,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.849651,-75.99402,FEBRUARY,MORNING,LARCENY,WINTER
36.849651,-75.99402,MAY,NIGHT,LARCENY,SPRING
36.849651,-75.99402,OCTOBER,NIGHT,LARCENY,FALL
36.849651,-75.99402,MARCH,MORNING,ASSAULT,SPRING
36.849651,-75.99402,MAY,NIGHT,ASSAULT,SPRING
36.849651,-75.99402,SEPTEMBER,EVENING,LARCENY,FALL
36.849651,-75.99402,MAY,EVENING,ASSAULT,SPRING
36.768762,-75.994026,SEPTEMBER,MORNING,LARCENY,FALL
36.768762,-75.994026,AUGUST,EVENING,LARCENY,SUMMER
36.768762,-75.994026,AUGUST,AFTERNOON,LARCENY,SUMMER
36.768762,-75.994026,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.768762,-75.994026,AUGUST,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.768762,-75.994026,AUGUST,NIGHT,LARCENY,SUMMER
36.768762,-75.994026,AUGUST,NIGHT,ASSAULT,SUMMER
36.837281,-75.994046,JANUARY,EVENING,HIT & RUN,WINTER
36.837281,-75.994046,JUNE,NIGHT,ASSAULT,SUMMER
36.907639,-75.994137,MAY,EVENING,FRAUD,SPRING
36.847741,-75.994167,OCTOBER,EVENING,LARCENY,FALL
36.847741,-75.994167,MARCH,NIGHT,LARCENY,SPRING
36.847741,-75.994167,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.847741,-75.994167,AUGUST,NIGHT,ASSAULT,SUMMER
36.847741,-75.994167,OCTOBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.847909,-75.994169,DECEMBER,AFTERNOON,LARCENY,WINTER
36.847909,-75.994169,SEPTEMBER,EVENING,ASSAULT,FALL
36.847909,-75.994169,MAY,MORNING,LARCENY,SPRING
36.847909,-75.994169,SEPTEMBER,NIGHT,ASSAULT,FALL
36.847909,-75.994169,JANUARY,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.847909,-75.994169,MAY,MORNING,FRAUD,SPRING
36.847909,-75.994169,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.847909,-75.994169,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.847909,-75.994169,MARCH,NIGHT,FRAUD,SPRING
36.847909,-75.994169,MARCH,NIGHT,LARCENY,SPRING
36.847909,-75.994169,JANUARY,AFTERNOON,LARCENY,WINTER
36.847909,-75.994169,DECEMBER,NIGHT,HIT & RUN,WINTER
36.847909,-75.994169,MAY,AFTERNOON,LARCENY,SPRING
36.847909,-75.994169,JANUARY,NIGHT,ASSAULT,WINTER
36.847909,-75.994169,DECEMBER,NIGHT,ASSAULT,WINTER
36.847909,-75.994169,FEBRUARY,MORNING,ASSAULT,WINTER
36.909984,-75.994247,AUGUST,AFTERNOON,LARCENY,SUMMER
36.909984,-75.994247,AUGUST,NIGHT,LARCENY,SUMMER
36.780189,-75.994267,APRIL,NIGHT,HIT & RUN,SPRING
36.833726,-75.994395,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.832355,-75.994395,APRIL,NIGHT,ASSAULT,SPRING
36.832355,-75.994395,FEBRUARY,MORNING,FRAUD,WINTER
36.832355,-75.994395,APRIL,NIGHT,HIT & RUN,SPRING
36.765512,-75.994403,FEBRUARY,EVENING,DESTRUCTION OF PROPERTY,WINTER
36.765512,-75.994403,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.782853,-75.994408,AUGUST,NIGHT,LARCENY,SUMMER
36.782853,-75.994408,JULY,MORNING,LARCENY,SUMMER
36.839679,-75.994439,SEPTEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.839679,-75.994439,NOVEMBER,AFTERNOON,ASSAULT,FALL
36.839679,-75.994439,AUGUST,NIGHT,ASSAULT,SUMMER
36.839679,-75.994439,APRIL,MORNING,ASSAULT,SPRING
36.839679,-75.994439,MARCH,AFTERNOON,ASSAULT,SPRING
36.839679,-75.994439,NOVEMBER,NIGHT,ASSAULT,FALL
36.839679,-75.994439,JUNE,NIGHT,ASSAULT,SUMMER
36.839679,-75.994439,JULY,NIGHT,ASSAULT,SUMMER
36.839679,-75.994439,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.782304,-75.99449,OCTOBER,AFTERNOON,LARCENY,FALL
36.782304,-75.99449,JULY,NIGHT,ASSAULT,SUMMER
36.782304,-75.99449,SEPTEMBER,MORNING,FRAUD,FALL
36.782304,-75.99449,JULY,NIGHT,LARCENY,SUMMER
36.782304,-75.99449,AUGUST,MORNING,FRAUD,SUMMER
36.782304,-75.99449,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.83444,-75.994497,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.771631,-75.994579,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.876071,-75.994605,FEBRUARY,AFTERNOON,LARCENY,WINTER
36.734717,-75.994722,JULY,MORNING,LARCENY,SUMMER
36.852043,-75.994723,MAY,NIGHT,LARCENY,SPRING
36.852043,-75.994723,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.852043,-75.994723,APRIL,EVENING,DESTRUCTION OF PROPERTY,SPRING
36.783669,-75.994751,JUNE,EVENING,ASSAULT,SUMMER
36.910968,-75.994758,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.845514,-75.994785,JUNE,AFTERNOON,LARCENY,SUMMER
36.845514,-75.994785,JANUARY,NIGHT,ASSAULT,WINTER
36.845514,-75.994785,APRIL,NIGHT,LARCENY,SPRING
36.845514,-75.994785,APRIL,AFTERNOON,ASSAULT,SPRING
36.845514,-75.994785,NOVEMBER,EVENING,ASSAULT,FALL
36.845514,-75.994785,APRIL,MORNING,LARCENY,SPRING
36.845514,-75.994785,AUGUST,NIGHT,LARCENY,SUMMER
36.845514,-75.994785,APRIL,EVENING,ASSAULT,SPRING
36.845514,-75.994785,JANUARY,EVENING,HIT & RUN,WINTER
36.845514,-75.994785,NOVEMBER,AFTERNOON,FRAUD,FALL
36.845514,-75.994785,NOVEMBER,NIGHT,LARCENY,FALL
36.838753,-75.994831,AUGUST,NIGHT,ASSAULT,SUMMER
36.838753,-75.994831,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.779177,-75.994844,OCTOBER,AFTERNOON,LARCENY,FALL
36.762397,-75.994865,NOVEMBER,EVENING,ASSAULT,FALL
36.853477,-75.994949,AUGUST,AFTERNOON,FRAUD,SUMMER
36.853477,-75.994949,OCTOBER,NIGHT,LARCENY,FALL
36.853477,-75.994949,JANUARY,NIGHT,FRAUD,WINTER
36.685104,-75.994952,MAY,AFTERNOON,LARCENY,SPRING
36.835297,-75.995,MAY,NIGHT,ASSAULT,SPRING
36.837934,-75.995016,SEPTEMBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.839722,-75.995031,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.839722,-75.995031,JUNE,NIGHT,ASSAULT,SUMMER
36.839722,-75.995031,MAY,MORNING,ASSAULT,SPRING
36.853767,-75.995096,JULY,EVENING,HIT & RUN,SUMMER
36.913027,-75.995119,APRIL,AFTERNOON,ASSAULT,SPRING
36.850341,-75.995123,SEPTEMBER,MORNING,LARCENY,FALL
36.91331,-75.995205,JUNE,AFTERNOON,LARCENY,SUMMER
36.83891,-75.995264,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.83891,-75.995264,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.83891,-75.995264,JUNE,MORNING,ASSAULT,SUMMER
36.83891,-75.995264,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.83891,-75.995264,MARCH,NIGHT,ASSAULT,SPRING
36.793727,-75.995316,MARCH,EVENING,ASSAULT,SPRING
36.793727,-75.995316,MARCH,EVENING,HIT & RUN,SPRING
